CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Greece,GRC,20200406,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,0.00,0.00,0.00,0.00,,1735,73,84.26,84.26,88.10,88.10,66.03,66.03,68.94,68.94,50.00,50.00
Greece,GRC,20200407,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,0.00,0.00,0.00,0.00,,1755,79,84.26,84.26,88.10,88.10,66.03,66.03,68.94,68.94,50.00,50.00
Greece,GRC,20200408,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,1832,81,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200409,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,1884,83,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200410,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,1955,86,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200411,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2011,90,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200412,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2081,93,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200413,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2114,98,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200414,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2145,99,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200415,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2170,101,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200416,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2192,102,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200417,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2207,105,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200418,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2207,105,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200419,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2207,105,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200420,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2235,110,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200421,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2245,116,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200422,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2401,121,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200423,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2408,121,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200424,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2463,125,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200425,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2490,130,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200426,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2506,130,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200427,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2506,130,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200428,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2534,136,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200429,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2534,136,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200430,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2576,139,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200501,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2591,140,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200502,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2591,140,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200503,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2620,143,84.26,84.26,88.10,88.10,71.15,71.15,75.00,75.00,50.00,50.00
Greece,GRC,20200504,3.00,1,2.00,1,2.00,1,4.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,3242505.00,,2626,144,81.48,81.48,84.52,84.52,69.23,69.23,72.73,72.73,50.00,50.00
Greece,GRC,20200505,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2632,146,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200506,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,2681004.00,0.00,,2642,146,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200507,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2663,147,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200508,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2678,148,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200509,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2691,150,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200510,3.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2710,151,72.22,72.22,78.10,78.10,62.82,62.82,65.15,65.15,50.00,50.00
Greece,GRC,20200511,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2716,151,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200512,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2726,151,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200513,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2744,152,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200514,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2760,155,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200515,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2770,156,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200516,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2810,160,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200517,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2819,162,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200518,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2834,163,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200519,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2836,165,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200520,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2840,165,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200521,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2850,166,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200522,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2853,168,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200523,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2873,169,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200524,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2876,171,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200525,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2878,171,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200526,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2882,172,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200527,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2892,173,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200528,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2903,173,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200529,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,2.00,1,2.00,0,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,0.00,0.00,0.00,,2906,175,68.52,68.52,74.52,74.52,60.26,60.26,62.12,62.12,50.00,50.00
Greece,GRC,20200530,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2909,175,62.04,62.04,73.33,73.33,63.46,63.46,65.91,65.91,50.00,50.00
Greece,GRC,20200531,2.00,1,1.00,1,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,1.00,1,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2915,175,62.04,62.04,73.33,73.33,63.46,63.46,65.91,65.91,50.00,50.00
Greece,GRC,20200601,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2917,175,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200602,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2917,175,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200603,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2918,179,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200604,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2937,179,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200605,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2937,179,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200606,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2937,179,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200607,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2952,180,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200608,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,2952,180,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200609,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3049,182,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200610,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3058,183,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200611,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3068,183,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200612,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3088,183,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200613,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3108,183,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200614,1.00,1,0.00,,2.00,0,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3112,183,54.63,54.63,62.62,62.62,60.26,60.26,59.85,59.85,62.50,62.50
Greece,GRC,20200615,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3121,183,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200616,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3134,184,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200617,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3148,185,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200618,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3203,187,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200619,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3227,188,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200620,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3237,189,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200621,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3256,190,40.74,40.74,55.48,55.48,50.64,50.64,48.48,48.48,62.50,62.50
Greece,GRC,20200622,3.00,0,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,,3266,190,46.30,46.30,59.05,59.05,54.49,54.49,53.03,53.03,62.50,62.50
Greece,GRC,20200623,3.00,0,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3287,190,46.30,46.30,59.05,59.05,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200624,3.00,0,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3302,190,46.30,46.30,59.05,59.05,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200625,3.00,0,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,3758517.89,0.00,2.00,1,3.00,2.00,0.00,0.00,,3310,190,46.30,46.30,59.05,59.05,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200626,3.00,0,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3321,191,46.30,46.30,59.05,59.05,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200627,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3343,191,40.74,40.74,55.48,55.48,53.21,53.21,51.52,51.52,62.50,62.50
Greece,GRC,20200628,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3366,191,40.74,40.74,55.48,55.48,53.21,53.21,51.52,51.52,62.50,62.50
Greece,GRC,20200629,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3376,191,40.74,40.74,55.48,55.48,53.21,53.21,51.52,51.52,62.50,62.50
Greece,GRC,20200630,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3390,191,40.74,40.74,55.48,55.48,53.21,53.21,51.52,51.52,62.50,62.50
Greece,GRC,20200701,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,1.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3409,192,40.74,40.74,55.48,55.48,53.21,53.21,51.52,51.52,62.50,62.50
Greece,GRC,20200702,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3432,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200703,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3458,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200704,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3486,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200705,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3511,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200706,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3519,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200707,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3562,192,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
Greece,GRC,20200708,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,,3589,193,46.30,46.30,62.62,62.62,57.05,57.05,56.06,56.06,62.50,62.50
